FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;HandRightCoordinates.x;HandRightCoordinates.y;HandRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.000;0;-0.090;0.540;3.111;1;-0.096;0.579;3.175;2;-0.090;0.892;3.255;3;-0.078;1.086;3.252;4;-0.226;0.766;3.182;5;-0.305;0.558;3.172;6;-0.321;0.317;3.102;7;-0.319;0.276;3.082;8;0.058;0.763;3.202;9;0.140;0.508;3.183;10;0.153;0.306;3.106;11;0.157;0.263;3.103;12;-0.161;0.488;3.076;13;-0.139;0.099;3.101;14;-0.147;-0.227;3.188;15;-0.141;-0.262;3.101;16;-0.019;0.485;3.089;17;-0.008;0.068;3.132;18;0.004;-0.242;3.195;19;0.010;-0.275;3.108
Frame2;0.039;0;-0.090;0.540;3.112;1;-0.095;0.579;3.176;2;-0.089;0.893;3.255;3;-0.077;1.085;3.252;4;-0.225;0.767;3.181;5;-0.307;0.564;3.177;6;-0.322;0.331;3.106;7;-0.315;0.273;3.082;8;0.058;0.763;3.202;9;0.143;0.508;3.185;10;0.153;0.307;3.106;11;0.156;0.267;3.103;12;-0.163;0.486;3.078;13;-0.140;0.089;3.106;14;-0.147;-0.228;3.188;15;-0.141;-0.263;3.102;16;-0.026;0.484;3.095;17;-0.007;0.065;3.133;18;0.003;-0.242;3.195;19;0.009;-0.275;3.109
Frame3;0.055;0;-0.090;0.540;3.114;1;-0.095;0.580;3.176;2;-0.090;0.893;3.255;3;-0.076;1.085;3.252;4;-0.224;0.767;3.179;5;-0.309;0.565;3.179;6;-0.322;0.334;3.107;7;-0.311;0.273;3.084;8;0.060;0.761;3.201;9;0.145;0.509;3.187;10;0.135;0.326;3.082;11;0.157;0.271;3.104;12;-0.160;0.486;3.079;13;-0.140;0.082;3.109;14;-0.147;-0.229;3.188;15;-0.140;-0.264;3.103;16;-0.024;0.482;3.102;17;-0.007;0.061;3.135;18;0.002;-0.243;3.195;19;0.009;-0.275;3.109
Frame4;0.072;0;-0.090;0.540;3.114;1;-0.095;0.580;3.176;2;-0.090;0.893;3.255;3;-0.076;1.085;3.252;4;-0.224;0.767;3.179;5;-0.309;0.565;3.179;6;-0.322;0.334;3.107;7;-0.311;0.273;3.084;8;0.060;0.761;3.201;9;0.145;0.509;3.187;10;0.135;0.326;3.082;11;0.157;0.271;3.104;12;-0.160;0.486;3.079;13;-0.140;0.082;3.109;14;-0.147;-0.229;3.188;15;-0.140;-0.264;3.103;16;-0.024;0.482;3.102;17;-0.007;0.061;3.135;18;0.002;-0.243;3.195;19;0.009;-0.275;3.109
Frame5;0.089;0;-0.090;0.540;3.114;1;-0.094;0.580;3.176;2;-0.090;0.893;3.255;3;-0.075;1.084;3.251;4;-0.224;0.766;3.179;5;-0.312;0.552;3.178;6;-0.322;0.335;3.107;7;-0.309;0.275;3.084;8;0.047;0.765;3.196;9;0.146;0.510;3.189;10;0.133;0.329;3.080;11;0.157;0.274;3.105;12;-0.159;0.485;3.080;13;-0.140;0.078;3.111;14;-0.147;-0.231;3.189;15;-0.140;-0.265;3.103;16;-0.025;0.481;3.104;17;-0.006;0.059;3.136;18;0.003;-0.242;3.195;19;0.009;-0.275;3.109
Frame6;0.128;0;-0.089;0.540;3.115;1;-0.094;0.580;3.177;2;-0.090;0.893;3.255;3;-0.074;1.084;3.251;4;-0.223;0.766;3.179;5;-0.309;0.516;3.172;6;-0.324;0.317;3.097;7;-0.307;0.278;3.084;8;0.062;0.762;3.199;9;0.148;0.512;3.191;10;0.135;0.332;3.082;11;0.156;0.277;3.105;12;-0.158;0.484;3.081;13;-0.140;0.078;3.111;14;-0.146;-0.232;3.189;15;-0.140;-0.266;3.104;16;-0.025;0.478;3.101;17;-0.006;0.057;3.137;18;0.003;-0.242;3.195;19;0.009;-0.275;3.109
Frame7;0.145;0;-0.088;0.537;3.115;1;-0.093;0.579;3.177;2;-0.090;0.894;3.255;3;-0.073;1.084;3.251;4;-0.223;0.766;3.180;5;-0.309;0.509;3.171;6;-0.325;0.315;3.095;7;-0.305;0.279;3.084;8;0.064;0.762;3.200;9;0.149;0.513;3.192;10;0.137;0.333;3.085;11;0.156;0.278;3.105;12;-0.155;0.482;3.082;13;-0.139;0.078;3.111;14;-0.146;-0.233;3.190;15;-0.140;-0.267;3.104;16;-0.018;0.463;3.098;17;-0.006;0.056;3.137;18;0.003;-0.242;3.195;19;0.009;-0.275;3.109
Frame8;0.161;0;-0.088;0.537;3.115;1;-0.093;0.579;3.177;2;-0.090;0.894;3.255;3;-0.073;1.084;3.251;4;-0.223;0.766;3.180;5;-0.309;0.509;3.171;6;-0.325;0.315;3.095;7;-0.305;0.279;3.084;8;0.064;0.762;3.200;9;0.149;0.513;3.192;10;0.137;0.333;3.085;11;0.156;0.278;3.105;12;-0.155;0.482;3.082;13;-0.139;0.078;3.111;14;-0.146;-0.233;3.190;15;-0.140;-0.267;3.104;16;-0.018;0.463;3.098;17;-0.006;0.056;3.137;18;0.003;-0.242;3.195;19;0.009;-0.275;3.109
Frame9;0.178;0;-0.086;0.532;3.114;1;-0.091;0.577;3.176;2;-0.089;0.894;3.254;3;-0.073;1.083;3.250;4;-0.223;0.765;3.180;5;-0.297;0.487;3.147;6;-0.315;0.293;3.080;7;-0.307;0.243;3.076;8;0.066;0.762;3.201;9;0.150;0.514;3.193;10;0.140;0.333;3.088;11;0.156;0.280;3.105;12;-0.154;0.482;3.082;13;-0.139;0.076;3.112;14;-0.146;-0.234;3.190;15;-0.139;-0.268;3.105;16;-0.016;0.445;3.091;17;-0.006;0.055;3.138;18;0.003;-0.242;3.195;19;0.009;-0.275;3.109
Frame10;0.195;0;-0.086;0.532;3.114;1;-0.091;0.577;3.176;2;-0.089;0.894;3.254;3;-0.073;1.083;3.250;4;-0.223;0.765;3.180;5;-0.297;0.487;3.147;6;-0.315;0.293;3.080;7;-0.307;0.243;3.076;8;0.066;0.762;3.201;9;0.150;0.514;3.193;10;0.140;0.333;3.088;11;0.156;0.280;3.105;12;-0.154;0.482;3.082;13;-0.139;0.076;3.112;14;-0.146;-0.234;3.190;15;-0.139;-0.268;3.105;16;-0.016;0.445;3.091;17;-0.006;0.055;3.138;18;0.003;-0.242;3.195;19;0.009;-0.275;3.109
