FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;HandRightCoordinates.x;HandRightCoordinates.y;HandRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.000;0;-0.040;0.450;3.283;1;-0.042;0.504;3.337;2;-0.036;0.832;3.355;3;-0.047;1.021;3.357;4;-0.194;0.725;3.319;5;-0.343;0.597;3.306;6;-0.270;0.435;3.269;7;-0.256;0.387;3.244;8;0.108;0.734;3.342;9;0.262;0.590;3.356;10;0.188;0.451;3.260;11;0.154;0.425;3.221;12;-0.110;0.383;3.265;13;-0.145;0.028;3.297;14;-0.167;-0.264;3.316;15;-0.162;-0.286;3.251;16;0.027;0.384;3.273;17;0.066;0.055;3.279;18;0.095;-0.232;3.304;19;0.098;-0.256;3.241
Frame2;0.042;0;-0.041;0.450;3.283;1;-0.042;0.504;3.336;2;-0.036;0.831;3.356;3;-0.047;1.021;3.357;4;-0.194;0.725;3.319;5;-0.343;0.596;3.306;6;-0.269;0.434;3.267;7;-0.274;0.393;3.238;8;0.108;0.734;3.343;9;0.262;0.590;3.356;10;0.189;0.451;3.260;11;0.154;0.425;3.221;12;-0.111;0.383;3.265;13;-0.145;0.029;3.295;14;-0.167;-0.264;3.316;15;-0.162;-0.286;3.251;16;0.027;0.384;3.272;17;0.066;0.054;3.279;18;0.095;-0.232;3.304;19;0.098;-0.256;3.241
Frame3;0.079;0;-0.041;0.450;3.283;1;-0.042;0.504;3.336;2;-0.036;0.831;3.356;3;-0.048;1.021;3.357;4;-0.194;0.725;3.319;5;-0.342;0.594;3.306;6;-0.269;0.433;3.265;7;-0.286;0.396;3.234;8;0.108;0.734;3.343;9;0.262;0.590;3.356;10;0.189;0.451;3.260;11;0.154;0.425;3.221;12;-0.111;0.383;3.264;13;-0.145;0.030;3.294;14;-0.167;-0.264;3.315;15;-0.162;-0.287;3.251;16;0.027;0.384;3.272;17;0.067;0.054;3.278;18;0.095;-0.232;3.304;19;0.098;-0.256;3.240
Frame4;0.096;0;-0.041;0.450;3.283;1;-0.042;0.504;3.336;2;-0.036;0.831;3.356;3;-0.048;1.021;3.357;4;-0.194;0.725;3.319;5;-0.342;0.594;3.306;6;-0.269;0.433;3.265;7;-0.286;0.396;3.234;8;0.108;0.734;3.343;9;0.262;0.590;3.356;10;0.189;0.451;3.260;11;0.154;0.425;3.221;12;-0.111;0.383;3.264;13;-0.145;0.030;3.294;14;-0.167;-0.264;3.315;15;-0.162;-0.287;3.251;16;0.027;0.384;3.272;17;0.067;0.054;3.278;18;0.095;-0.232;3.304;19;0.098;-0.256;3.240
Frame5;0.113;0;-0.041;0.450;3.282;1;-0.043;0.504;3.336;2;-0.036;0.831;3.356;3;-0.048;1.020;3.357;4;-0.194;0.725;3.319;5;-0.341;0.593;3.306;6;-0.269;0.432;3.264;7;-0.295;0.399;3.231;8;0.108;0.734;3.344;9;0.262;0.590;3.357;10;0.189;0.452;3.260;11;0.155;0.426;3.221;12;-0.111;0.383;3.263;13;-0.145;0.030;3.292;14;-0.167;-0.264;3.315;15;-0.162;-0.287;3.251;16;0.027;0.385;3.272;17;0.067;0.054;3.278;18;0.095;-0.232;3.304;19;0.098;-0.256;3.240
Frame6;0.130;0;-0.041;0.450;3.282;1;-0.043;0.504;3.336;2;-0.036;0.831;3.356;3;-0.048;1.020;3.357;4;-0.194;0.725;3.319;5;-0.341;0.593;3.306;6;-0.269;0.432;3.264;7;-0.295;0.399;3.231;8;0.108;0.734;3.344;9;0.262;0.590;3.357;10;0.189;0.452;3.260;11;0.155;0.426;3.221;12;-0.111;0.383;3.263;13;-0.145;0.030;3.292;14;-0.167;-0.264;3.315;15;-0.162;-0.287;3.251;16;0.027;0.385;3.272;17;0.067;0.054;3.278;18;0.095;-0.232;3.304;19;0.098;-0.256;3.240
Frame7;0.146;0;-0.041;0.450;3.282;1;-0.043;0.504;3.336;2;-0.037;0.830;3.356;3;-0.048;1.020;3.357;4;-0.194;0.725;3.319;5;-0.341;0.591;3.306;6;-0.268;0.431;3.262;7;-0.302;0.401;3.230;8;0.108;0.734;3.344;9;0.262;0.590;3.357;10;0.189;0.452;3.260;11;0.155;0.426;3.220;12;-0.111;0.384;3.261;13;-0.145;0.030;3.291;14;-0.167;-0.264;3.315;15;-0.162;-0.287;3.250;16;0.027;0.385;3.271;17;0.067;0.053;3.278;18;0.095;-0.233;3.304;19;0.098;-0.256;3.240
Frame8;0.163;0;-0.041;0.450;3.282;1;-0.043;0.504;3.336;2;-0.037;0.830;3.356;3;-0.048;1.020;3.357;4;-0.194;0.725;3.319;5;-0.341;0.591;3.306;6;-0.268;0.431;3.262;7;-0.302;0.401;3.230;8;0.108;0.734;3.344;9;0.262;0.590;3.357;10;0.189;0.452;3.260;11;0.155;0.426;3.220;12;-0.111;0.384;3.261;13;-0.145;0.030;3.291;14;-0.167;-0.264;3.315;15;-0.162;-0.287;3.250;16;0.027;0.385;3.271;17;0.067;0.053;3.278;18;0.095;-0.233;3.304;19;0.098;-0.256;3.240
Frame9;0.180;0;-0.041;0.451;3.281;1;-0.043;0.504;3.335;2;-0.037;0.830;3.356;3;-0.048;1.020;3.357;4;-0.194;0.724;3.320;5;-0.340;0.590;3.306;6;-0.268;0.430;3.261;7;-0.305;0.401;3.228;8;0.107;0.734;3.345;9;0.262;0.590;3.357;10;0.189;0.452;3.260;11;0.155;0.427;3.220;12;-0.111;0.384;3.259;13;-0.144;0.031;3.289;14;-0.166;-0.264;3.314;15;-0.162;-0.287;3.250;16;0.027;0.385;3.270;17;0.067;0.053;3.278;18;0.095;-0.233;3.304;19;0.098;-0.256;3.240
Frame10;0.196;0;-0.041;0.451;3.281;1;-0.043;0.504;3.335;2;-0.037;0.830;3.356;3;-0.048;1.020;3.357;4;-0.194;0.724;3.320;5;-0.340;0.590;3.306;6;-0.268;0.430;3.261;7;-0.305;0.401;3.228;8;0.107;0.734;3.345;9;0.262;0.590;3.357;10;0.189;0.452;3.260;11;0.155;0.427;3.220;12;-0.111;0.384;3.259;13;-0.144;0.031;3.289;14;-0.166;-0.264;3.314;15;-0.162;-0.287;3.250;16;0.027;0.385;3.270;17;0.067;0.053;3.278;18;0.095;-0.233;3.304;19;0.098;-0.256;3.240
Frame11;0.213;0;-0.041;0.451;3.280;1;-0.043;0.504;3.335;2;-0.037;0.829;3.356;3;-0.049;1.019;3.357;4;-0.194;0.724;3.320;5;-0.340;0.588;3.307;6;-0.268;0.429;3.260;7;-0.307;0.399;3.228;8;0.107;0.733;3.345;9;0.262;0.590;3.357;10;0.189;0.452;3.259;11;0.155;0.427;3.220;12;-0.111;0.384;3.258;13;-0.144;0.031;3.288;14;-0.166;-0.265;3.314;15;-0.162;-0.288;3.250;16;0.027;0.385;3.269;17;0.068;0.052;3.278;18;0.095;-0.233;3.304;19;0.098;-0.256;3.240
Frame12;0.230;0;-0.041;0.451;3.280;1;-0.043;0.504;3.335;2;-0.037;0.829;3.356;3;-0.049;1.019;3.357;4;-0.194;0.724;3.320;5;-0.340;0.588;3.307;6;-0.268;0.429;3.260;7;-0.307;0.399;3.228;8;0.107;0.733;3.345;9;0.262;0.590;3.357;10;0.189;0.452;3.259;11;0.155;0.427;3.220;12;-0.111;0.384;3.258;13;-0.144;0.031;3.288;14;-0.166;-0.265;3.314;15;-0.162;-0.288;3.250;16;0.027;0.385;3.269;17;0.068;0.052;3.278;18;0.095;-0.233;3.304;19;0.098;-0.256;3.240
Frame13;0.247;0;-0.041;0.451;3.279;1;-0.043;0.504;3.334;2;-0.038;0.828;3.357;3;-0.049;1.018;3.357;4;-0.195;0.724;3.320;5;-0.339;0.587;3.307;6;-0.268;0.428;3.259;7;-0.308;0.397;3.228;8;0.107;0.733;3.346;9;0.262;0.589;3.358;10;0.189;0.453;3.258;11;0.155;0.427;3.219;12;-0.111;0.385;3.256;13;-0.144;0.031;3.287;14;-0.166;-0.265;3.314;15;-0.162;-0.288;3.250;16;0.027;0.385;3.268;17;0.068;0.052;3.277;18;0.095;-0.233;3.303;19;0.098;-0.256;3.240
Frame14;0.264;0;-0.041;0.451;3.279;1;-0.043;0.504;3.334;2;-0.038;0.828;3.357;3;-0.049;1.018;3.357;4;-0.195;0.724;3.320;5;-0.339;0.587;3.307;6;-0.268;0.428;3.259;7;-0.308;0.397;3.228;8;0.107;0.733;3.346;9;0.262;0.589;3.358;10;0.189;0.453;3.258;11;0.155;0.427;3.219;12;-0.111;0.385;3.256;13;-0.144;0.031;3.287;14;-0.166;-0.265;3.314;15;-0.162;-0.288;3.250;16;0.027;0.385;3.268;17;0.068;0.052;3.277;18;0.095;-0.233;3.303;19;0.098;-0.256;3.240
Frame15;0.281;0;-0.041;0.451;3.278;1;-0.043;0.503;3.334;2;-0.038;0.827;3.357;3;-0.050;1.018;3.358;4;-0.195;0.723;3.320;5;-0.339;0.586;3.307;6;-0.267;0.427;3.259;7;-0.309;0.396;3.228;8;0.107;0.733;3.346;9;0.262;0.589;3.358;10;0.189;0.453;3.257;11;0.154;0.428;3.219;12;-0.111;0.385;3.254;13;-0.144;0.032;3.285;14;-0.166;-0.265;3.314;15;-0.162;-0.288;3.250;16;0.027;0.386;3.266;17;0.068;0.052;3.277;18;0.095;-0.233;3.303;19;0.098;-0.256;3.239
