FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;HandRightCoordinates.x;HandRightCoordinates.y;HandRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.000;0;-0.268;0.482;3.028;1;-0.280;0.531;3.079;2;-0.302;0.837;3.087;3;-0.304;1.022;3.060;4;-0.456;0.722;3.050;5;-0.506;0.485;3.051;6;-0.542;0.319;2.945;7;-0.534;0.272;2.915;8;-0.140;0.719;3.105;9;-0.093;0.461;3.083;10;-0.069;0.269;3.036;11;-0.049;0.177;3.012;12;-0.335;0.410;2.993;13;-0.349;0.105;2.974;14;-0.350;-0.152;2.989;15;-0.378;-0.220;2.960;16;-0.192;0.409;3.030;17;-0.206;0.074;3.014;18;-0.192;-0.175;3.044;19;-0.172;-0.232;2.968
Frame2;0.039;0;-0.271;0.478;3.026;1;-0.284;0.528;3.077;2;-0.312;0.832;3.082;3;-0.312;1.016;3.055;4;-0.464;0.719;3.046;5;-0.513;0.482;3.052;6;-0.552;0.318;2.937;7;-0.554;0.270;2.890;8;-0.153;0.712;3.094;9;-0.096;0.459;3.080;10;-0.069;0.268;3.036;11;-0.046;0.178;3.013;12;-0.337;0.407;2.991;13;-0.349;0.104;2.967;14;-0.346;-0.150;2.975;15;-0.384;-0.220;2.965;16;-0.193;0.407;3.030;17;-0.204;0.072;3.002;18;-0.191;-0.170;3.021;19;-0.173;-0.225;2.940
Frame3;0.056;0;-0.271;0.478;3.026;1;-0.284;0.528;3.077;2;-0.312;0.832;3.082;3;-0.312;1.016;3.055;4;-0.464;0.719;3.046;5;-0.513;0.482;3.052;6;-0.552;0.318;2.937;7;-0.554;0.270;2.890;8;-0.153;0.712;3.094;9;-0.096;0.459;3.080;10;-0.069;0.268;3.036;11;-0.046;0.178;3.013;12;-0.337;0.407;2.991;13;-0.349;0.104;2.967;14;-0.346;-0.150;2.975;15;-0.384;-0.220;2.965;16;-0.193;0.407;3.030;17;-0.204;0.072;3.002;18;-0.191;-0.170;3.021;19;-0.173;-0.225;2.940
Frame4;0.073;0;-0.275;0.474;3.023;1;-0.288;0.524;3.074;2;-0.320;0.827;3.076;3;-0.320;1.010;3.048;4;-0.472;0.715;3.043;5;-0.521;0.476;3.048;6;-0.562;0.316;2.923;7;-0.570;0.264;2.873;8;-0.160;0.707;3.088;9;-0.099;0.457;3.077;10;-0.070;0.265;3.037;11;-0.045;0.179;3.014;12;-0.340;0.402;2.989;13;-0.348;0.102;2.959;14;-0.344;-0.146;2.959;15;-0.388;-0.219;2.966;16;-0.195;0.404;3.029;17;-0.199;0.070;2.990;18;-0.190;-0.166;3.004;19;-0.174;-0.219;2.922
Frame5;0.090;0;-0.275;0.474;3.023;1;-0.288;0.524;3.074;2;-0.320;0.827;3.076;3;-0.320;1.010;3.048;4;-0.472;0.715;3.043;5;-0.521;0.476;3.048;6;-0.562;0.316;2.923;7;-0.570;0.264;2.873;8;-0.160;0.707;3.088;9;-0.099;0.457;3.077;10;-0.070;0.265;3.037;11;-0.045;0.179;3.014;12;-0.340;0.402;2.989;13;-0.348;0.102;2.959;14;-0.344;-0.146;2.959;15;-0.388;-0.219;2.966;16;-0.195;0.404;3.029;17;-0.199;0.070;2.990;18;-0.190;-0.166;3.004;19;-0.174;-0.219;2.922
Frame6;0.107;0;-0.283;0.464;3.018;1;-0.296;0.515;3.068;2;-0.331;0.820;3.068;3;-0.331;1.001;3.038;4;-0.482;0.709;3.040;5;-0.531;0.464;3.034;6;-0.570;0.306;2.905;7;-0.605;0.240;2.848;8;-0.172;0.699;3.076;9;-0.105;0.451;3.072;10;-0.073;0.260;3.034;11;-0.044;0.180;3.015;12;-0.346;0.393;2.986;13;-0.349;0.094;2.947;14;-0.345;-0.146;2.949;15;-0.392;-0.219;2.967;16;-0.202;0.395;3.024;17;-0.195;0.068;2.980;18;-0.188;-0.164;2.993;19;-0.174;-0.217;2.911
Frame7;0.124;0;-0.283;0.464;3.018;1;-0.296;0.515;3.068;2;-0.331;0.820;3.068;3;-0.331;1.001;3.038;4;-0.482;0.709;3.040;5;-0.531;0.464;3.034;6;-0.570;0.306;2.905;7;-0.605;0.240;2.848;8;-0.172;0.699;3.076;9;-0.105;0.451;3.072;10;-0.073;0.260;3.034;11;-0.044;0.180;3.015;12;-0.346;0.393;2.986;13;-0.349;0.094;2.947;14;-0.345;-0.146;2.949;15;-0.392;-0.219;2.967;16;-0.202;0.395;3.024;17;-0.195;0.068;2.980;18;-0.188;-0.164;2.993;19;-0.174;-0.217;2.911
Frame8;0.141;0;-0.292;0.456;3.014;1;-0.303;0.509;3.064;2;-0.338;0.815;3.063;3;-0.341;0.994;3.029;4;-0.489;0.704;3.038;5;-0.536;0.445;3.007;6;-0.576;0.286;2.887;7;-0.631;0.213;2.830;8;-0.180;0.696;3.065;9;-0.108;0.448;3.071;10;-0.074;0.256;3.033;11;-0.044;0.183;3.017;12;-0.354;0.384;2.984;13;-0.350;0.088;2.941;14;-0.346;-0.146;2.942;15;-0.395;-0.219;2.968;16;-0.212;0.388;3.018;17;-0.191;0.066;2.972;18;-0.186;-0.163;2.986;19;-0.174;-0.216;2.904
Frame9;0.157;0;-0.292;0.456;3.014;1;-0.303;0.509;3.064;2;-0.338;0.815;3.063;3;-0.341;0.994;3.029;4;-0.489;0.704;3.038;5;-0.536;0.445;3.007;6;-0.576;0.286;2.887;7;-0.631;0.213;2.830;8;-0.180;0.696;3.065;9;-0.108;0.448;3.071;10;-0.074;0.256;3.033;11;-0.044;0.183;3.017;12;-0.354;0.384;2.984;13;-0.350;0.088;2.941;14;-0.346;-0.146;2.942;15;-0.395;-0.219;2.968;16;-0.212;0.388;3.018;17;-0.191;0.066;2.972;18;-0.186;-0.163;2.986;19;-0.174;-0.216;2.904
Frame10;0.174;0;-0.297;0.452;3.011;1;-0.307;0.506;3.061;2;-0.343;0.812;3.059;3;-0.349;0.990;3.023;4;-0.494;0.701;3.037;5;-0.538;0.438;2.997;6;-0.578;0.277;2.879;7;-0.642;0.203;2.824;8;-0.186;0.697;3.058;9;-0.109;0.447;3.070;10;-0.075;0.255;3.032;11;-0.047;0.185;3.017;12;-0.359;0.380;2.984;13;-0.351;0.084;2.937;14;-0.347;-0.147;2.938;15;-0.397;-0.219;2.969;16;-0.219;0.385;3.014;17;-0.189;0.065;2.968;18;-0.185;-0.162;2.981;19;-0.175;-0.215;2.899
