FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;HandRightCoordinates.x;HandRightCoordinates.y;HandRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.000;0;-0.044;0.581;3.236;1;-0.049;0.640;3.282;2;-0.056;0.979;3.299;3;-0.070;1.182;3.279;4;-0.232;0.852;3.275;5;-0.287;0.612;3.281;6;-0.300;0.392;3.216;7;-0.301;0.316;3.190;8;0.127;0.869;3.306;9;0.194;0.630;3.277;10;0.205;0.394;3.215;11;0.202;0.318;3.190;12;-0.122;0.498;3.216;13;-0.153;0.100;3.206;14;-0.159;-0.225;3.244;15;-0.150;-0.251;3.155;16;0.040;0.504;3.227;17;0.067;0.110;3.204;18;0.065;-0.237;3.230;19;0.070;-0.268;3.154
Frame2;0.043;0;-0.044;0.581;3.236;1;-0.049;0.640;3.282;2;-0.056;0.979;3.298;3;-0.070;1.182;3.278;4;-0.232;0.852;3.275;5;-0.288;0.612;3.281;6;-0.301;0.390;3.215;7;-0.301;0.314;3.189;8;0.127;0.869;3.306;9;0.194;0.630;3.277;10;0.205;0.394;3.215;11;0.202;0.318;3.190;12;-0.121;0.498;3.215;13;-0.153;0.100;3.205;14;-0.159;-0.225;3.244;15;-0.150;-0.249;3.154;16;0.040;0.504;3.227;17;0.067;0.110;3.204;18;0.065;-0.238;3.230;19;0.070;-0.269;3.154
Frame3;0.083;0;-0.044;0.581;3.236;1;-0.049;0.640;3.282;2;-0.056;0.979;3.298;3;-0.070;1.182;3.278;4;-0.232;0.852;3.275;5;-0.288;0.612;3.281;6;-0.301;0.389;3.214;7;-0.302;0.313;3.189;8;0.127;0.869;3.305;9;0.194;0.630;3.277;10;0.205;0.394;3.215;11;0.202;0.318;3.190;12;-0.121;0.498;3.215;13;-0.153;0.100;3.205;14;-0.159;-0.225;3.243;15;-0.150;-0.249;3.153;16;0.040;0.504;3.227;17;0.067;0.110;3.204;18;0.065;-0.238;3.230;19;0.070;-0.269;3.154
Frame4;0.100;0;-0.044;0.581;3.236;1;-0.048;0.640;3.282;2;-0.055;0.979;3.297;3;-0.071;1.182;3.277;4;-0.232;0.852;3.274;5;-0.288;0.612;3.280;6;-0.301;0.388;3.213;7;-0.302;0.311;3.189;8;0.127;0.869;3.305;9;0.194;0.630;3.277;10;0.205;0.395;3.215;11;0.202;0.318;3.190;12;-0.121;0.498;3.215;13;-0.154;0.100;3.204;14;-0.160;-0.224;3.241;15;-0.150;-0.248;3.152;16;0.040;0.504;3.227;17;0.067;0.110;3.204;18;0.065;-0.238;3.230;19;0.070;-0.270;3.153
Frame5;0.116;0;-0.044;0.581;3.236;1;-0.048;0.640;3.282;2;-0.055;0.979;3.297;3;-0.071;1.182;3.277;4;-0.232;0.852;3.274;5;-0.288;0.612;3.280;6;-0.301;0.388;3.213;7;-0.302;0.311;3.189;8;0.127;0.869;3.305;9;0.194;0.630;3.277;10;0.205;0.395;3.215;11;0.202;0.318;3.190;12;-0.121;0.498;3.215;13;-0.154;0.100;3.204;14;-0.160;-0.224;3.241;15;-0.150;-0.248;3.152;16;0.040;0.504;3.227;17;0.067;0.110;3.204;18;0.065;-0.238;3.230;19;0.070;-0.270;3.153
Frame6;0.133;0;-0.043;0.581;3.236;1;-0.048;0.640;3.282;2;-0.054;0.978;3.296;3;-0.071;1.182;3.276;4;-0.232;0.852;3.274;5;-0.288;0.612;3.280;6;-0.301;0.386;3.212;7;-0.303;0.309;3.188;8;0.128;0.869;3.305;9;0.194;0.630;3.277;10;0.205;0.395;3.215;11;0.202;0.318;3.190;12;-0.121;0.498;3.215;13;-0.156;0.101;3.201;14;-0.160;-0.225;3.239;15;-0.151;-0.251;3.151;16;0.040;0.504;3.227;17;0.067;0.110;3.202;18;0.065;-0.238;3.228;19;0.071;-0.270;3.152
Frame7;0.150;0;-0.043;0.581;3.236;1;-0.048;0.640;3.282;2;-0.054;0.978;3.296;3;-0.071;1.182;3.276;4;-0.232;0.852;3.274;5;-0.288;0.612;3.280;6;-0.301;0.386;3.212;7;-0.303;0.309;3.188;8;0.128;0.869;3.305;9;0.194;0.630;3.277;10;0.205;0.395;3.215;11;0.202;0.318;3.190;12;-0.121;0.498;3.215;13;-0.156;0.101;3.201;14;-0.160;-0.225;3.239;15;-0.151;-0.251;3.151;16;0.040;0.504;3.227;17;0.067;0.110;3.202;18;0.065;-0.238;3.228;19;0.071;-0.270;3.152
Frame8;0.167;0;-0.043;0.581;3.236;1;-0.048;0.640;3.282;2;-0.053;0.977;3.295;3;-0.070;1.181;3.275;4;-0.232;0.852;3.274;5;-0.289;0.611;3.280;6;-0.301;0.384;3.211;7;-0.303;0.307;3.187;8;0.128;0.868;3.305;9;0.195;0.628;3.277;10;0.204;0.395;3.216;11;0.201;0.318;3.191;12;-0.122;0.498;3.215;13;-0.160;0.101;3.197;14;-0.162;-0.225;3.231;15;-0.152;-0.252;3.149;16;0.040;0.503;3.227;17;0.068;0.109;3.199;18;0.065;-0.239;3.226;19;0.071;-0.270;3.150
Frame9;0.184;0;-0.043;0.581;3.236;1;-0.048;0.640;3.282;2;-0.053;0.977;3.295;3;-0.070;1.181;3.275;4;-0.232;0.852;3.274;5;-0.289;0.611;3.280;6;-0.301;0.384;3.211;7;-0.303;0.307;3.187;8;0.128;0.868;3.305;9;0.195;0.628;3.277;10;0.204;0.395;3.216;11;0.201;0.318;3.191;12;-0.122;0.498;3.215;13;-0.160;0.101;3.197;14;-0.162;-0.225;3.231;15;-0.152;-0.252;3.149;16;0.040;0.503;3.227;17;0.068;0.109;3.199;18;0.065;-0.239;3.226;19;0.071;-0.270;3.150
Frame10;0.201;0;-0.044;0.580;3.236;1;-0.048;0.639;3.281;2;-0.050;0.974;3.293;3;-0.068;1.179;3.275;4;-0.231;0.852;3.273;5;-0.289;0.611;3.280;6;-0.301;0.381;3.209;7;-0.304;0.305;3.187;8;0.130;0.864;3.305;9;0.196;0.624;3.278;10;0.203;0.395;3.217;11;0.198;0.317;3.195;12;-0.122;0.498;3.215;13;-0.165;0.101;3.191;14;-0.164;-0.224;3.224;15;-0.154;-0.252;3.145;16;0.039;0.501;3.227;17;0.068;0.107;3.194;18;0.065;-0.239;3.223;19;0.071;-0.270;3.147
Frame11;0.218;0;-0.044;0.580;3.236;1;-0.048;0.639;3.281;2;-0.050;0.974;3.293;3;-0.068;1.179;3.275;4;-0.231;0.852;3.273;5;-0.289;0.611;3.280;6;-0.301;0.381;3.209;7;-0.304;0.305;3.187;8;0.130;0.864;3.305;9;0.196;0.624;3.278;10;0.203;0.395;3.217;11;0.198;0.317;3.195;12;-0.122;0.498;3.215;13;-0.165;0.101;3.191;14;-0.164;-0.224;3.224;15;-0.154;-0.252;3.145;16;0.039;0.501;3.227;17;0.068;0.107;3.194;18;0.065;-0.239;3.223;19;0.071;-0.270;3.147
Frame12;0.235;0;-0.044;0.576;3.236;1;-0.048;0.635;3.281;2;-0.046;0.968;3.291;3;-0.061;1.170;3.275;4;-0.230;0.850;3.273;5;-0.289;0.610;3.280;6;-0.302;0.378;3.206;7;-0.304;0.304;3.186;8;0.134;0.851;3.303;9;0.197;0.609;3.279;10;0.200;0.393;3.219;11;0.194;0.314;3.200;12;-0.123;0.495;3.216;13;-0.173;0.100;3.183;14;-0.165;-0.223;3.219;15;-0.156;-0.253;3.142;16;0.038;0.495;3.227;17;0.068;0.106;3.187;18;0.065;-0.233;3.211;19;0.072;-0.265;3.135
Frame13;0.251;0;-0.044;0.576;3.236;1;-0.048;0.635;3.281;2;-0.046;0.968;3.291;3;-0.061;1.170;3.275;4;-0.230;0.850;3.273;5;-0.289;0.610;3.280;6;-0.302;0.378;3.206;7;-0.304;0.304;3.186;8;0.134;0.851;3.303;9;0.197;0.609;3.279;10;0.200;0.393;3.219;11;0.194;0.314;3.200;12;-0.123;0.495;3.216;13;-0.173;0.100;3.183;14;-0.165;-0.223;3.219;15;-0.156;-0.253;3.142;16;0.038;0.495;3.227;17;0.068;0.106;3.187;18;0.065;-0.233;3.211;19;0.072;-0.265;3.135
Frame14;0.268;0;-0.044;0.570;3.236;1;-0.048;0.630;3.281;2;-0.042;0.960;3.289;3;-0.054;1.162;3.275;4;-0.228;0.847;3.272;5;-0.290;0.608;3.280;6;-0.303;0.375;3.204;7;-0.305;0.303;3.186;8;0.137;0.839;3.302;9;0.196;0.595;3.283;10;0.196;0.385;3.224;11;0.190;0.307;3.204;12;-0.124;0.491;3.216;13;-0.180;0.100;3.176;14;-0.167;-0.224;3.212;15;-0.158;-0.254;3.137;16;0.036;0.486;3.229;17;0.069;0.104;3.180;18;0.066;-0.225;3.196;19;0.073;-0.257;3.120
