FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;HandRightCoordinates.x;HandRightCoordinates.y;HandRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.000;0;-0.057;0.572;3.252;1;-0.064;0.627;3.310;2;-0.065;0.973;3.330;3;-0.074;1.177;3.335;4;-0.245;0.847;3.300;5;-0.311;0.587;3.300;6;-0.314;0.366;3.206;7;-0.317;0.295;3.186;8;0.107;0.858;3.335;9;0.180;0.592;3.305;10;0.206;0.368;3.219;11;0.204;0.308;3.192;12;-0.134;0.492;3.222;13;-0.172;0.093;3.213;14;-0.176;-0.250;3.259;15;-0.181;-0.291;3.186;16;0.023;0.496;3.246;17;0.062;0.104;3.217;18;0.069;-0.232;3.241;19;0.077;-0.266;3.155
Frame2;0.039;0;-0.056;0.572;3.252;1;-0.062;0.627;3.310;2;-0.063;0.973;3.329;3;-0.072;1.177;3.335;4;-0.243;0.847;3.299;5;-0.308;0.590;3.296;6;-0.310;0.372;3.197;7;-0.313;0.299;3.179;8;0.108;0.858;3.335;9;0.183;0.592;3.305;10;0.206;0.369;3.217;11;0.206;0.310;3.187;12;-0.133;0.492;3.222;13;-0.171;0.093;3.213;14;-0.176;-0.250;3.259;15;-0.177;-0.291;3.181;16;0.024;0.496;3.246;17;0.062;0.104;3.217;18;0.070;-0.232;3.241;19;0.077;-0.266;3.156
Frame3;0.074;0;-0.055;0.572;3.252;1;-0.061;0.628;3.310;2;-0.061;0.973;3.329;3;-0.071;1.177;3.334;4;-0.242;0.847;3.299;5;-0.306;0.592;3.294;6;-0.308;0.375;3.192;7;-0.310;0.301;3.174;8;0.110;0.858;3.334;9;0.185;0.592;3.306;10;0.208;0.369;3.216;11;0.207;0.311;3.183;12;-0.132;0.492;3.223;13;-0.171;0.093;3.214;14;-0.176;-0.250;3.258;15;-0.172;-0.287;3.175;16;0.025;0.496;3.246;17;0.062;0.103;3.217;18;0.070;-0.232;3.241;19;0.078;-0.266;3.156
Frame4;0.091;0;-0.055;0.572;3.252;1;-0.061;0.628;3.310;2;-0.061;0.973;3.329;3;-0.071;1.177;3.334;4;-0.242;0.847;3.299;5;-0.306;0.592;3.294;6;-0.308;0.375;3.192;7;-0.310;0.301;3.174;8;0.110;0.858;3.334;9;0.185;0.592;3.306;10;0.208;0.369;3.216;11;0.207;0.311;3.183;12;-0.132;0.492;3.223;13;-0.171;0.093;3.214;14;-0.176;-0.250;3.258;15;-0.172;-0.287;3.175;16;0.025;0.496;3.246;17;0.062;0.103;3.217;18;0.070;-0.232;3.241;19;0.078;-0.266;3.156
Frame5;0.108;0;-0.054;0.572;3.252;1;-0.060;0.628;3.310;2;-0.060;0.973;3.329;3;-0.070;1.178;3.334;4;-0.240;0.847;3.299;5;-0.303;0.593;3.292;6;-0.307;0.377;3.189;7;-0.308;0.303;3.171;8;0.112;0.858;3.334;9;0.187;0.592;3.306;10;0.209;0.369;3.215;11;0.209;0.312;3.180;12;-0.131;0.492;3.224;13;-0.170;0.092;3.214;14;-0.175;-0.241;3.249;15;-0.167;-0.274;3.160;16;0.026;0.496;3.246;17;0.062;0.103;3.217;18;0.070;-0.232;3.240;19;0.078;-0.266;3.155
Frame6;0.124;0;-0.054;0.572;3.252;1;-0.060;0.628;3.310;2;-0.060;0.973;3.329;3;-0.070;1.178;3.334;4;-0.240;0.847;3.299;5;-0.303;0.593;3.292;6;-0.307;0.377;3.189;7;-0.308;0.303;3.171;8;0.112;0.858;3.334;9;0.187;0.592;3.306;10;0.209;0.369;3.215;11;0.209;0.312;3.180;12;-0.131;0.492;3.224;13;-0.170;0.092;3.214;14;-0.175;-0.241;3.249;15;-0.167;-0.274;3.160;16;0.026;0.496;3.246;17;0.062;0.103;3.217;18;0.070;-0.232;3.240;19;0.078;-0.266;3.155
Frame7;0.141;0;-0.053;0.571;3.252;1;-0.058;0.628;3.310;2;-0.059;0.973;3.328;3;-0.069;1.177;3.333;4;-0.239;0.847;3.298;5;-0.301;0.594;3.290;6;-0.306;0.378;3.187;7;-0.307;0.304;3.168;8;0.113;0.858;3.332;9;0.189;0.591;3.306;10;0.210;0.370;3.213;11;0.210;0.312;3.177;12;-0.130;0.492;3.224;13;-0.169;0.093;3.212;14;-0.174;-0.235;3.243;15;-0.165;-0.266;3.152;16;0.027;0.495;3.246;17;0.063;0.103;3.217;18;0.071;-0.229;3.237;19;0.079;-0.263;3.151
Frame8;0.158;0;-0.053;0.571;3.252;1;-0.058;0.628;3.310;2;-0.059;0.973;3.328;3;-0.069;1.177;3.333;4;-0.239;0.847;3.298;5;-0.301;0.594;3.290;6;-0.306;0.378;3.187;7;-0.307;0.304;3.168;8;0.113;0.858;3.332;9;0.189;0.591;3.306;10;0.210;0.370;3.213;11;0.210;0.312;3.177;12;-0.130;0.492;3.224;13;-0.169;0.093;3.212;14;-0.174;-0.235;3.243;15;-0.165;-0.266;3.152;16;0.027;0.495;3.246;17;0.063;0.103;3.217;18;0.071;-0.229;3.237;19;0.079;-0.263;3.151
Frame9;0.174;0;-0.052;0.571;3.253;1;-0.057;0.627;3.310;2;-0.058;0.973;3.328;3;-0.067;1.177;3.333;4;-0.237;0.847;3.298;5;-0.300;0.594;3.288;6;-0.305;0.379;3.185;7;-0.306;0.304;3.166;8;0.114;0.858;3.331;9;0.191;0.591;3.307;10;0.211;0.370;3.212;11;0.210;0.312;3.175;12;-0.129;0.492;3.224;13;-0.168;0.093;3.210;14;-0.174;-0.230;3.238;15;-0.164;-0.261;3.146;16;0.028;0.495;3.246;17;0.064;0.102;3.216;18;0.072;-0.227;3.234;19;0.079;-0.261;3.147
Frame10;0.191;0;-0.052;0.571;3.253;1;-0.057;0.627;3.310;2;-0.058;0.973;3.328;3;-0.067;1.177;3.333;4;-0.237;0.847;3.298;5;-0.300;0.594;3.288;6;-0.305;0.379;3.185;7;-0.306;0.304;3.166;8;0.114;0.858;3.331;9;0.191;0.591;3.307;10;0.211;0.370;3.212;11;0.210;0.312;3.175;12;-0.129;0.492;3.224;13;-0.168;0.093;3.210;14;-0.174;-0.230;3.238;15;-0.164;-0.261;3.146;16;0.028;0.495;3.246;17;0.064;0.102;3.216;18;0.072;-0.227;3.234;19;0.079;-0.261;3.147
