FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;HandRightCoordinates.x;HandRightCoordinates.y;HandRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.000;0;-0.024;0.496;3.199;1;-0.030;0.553;3.253;2;-0.055;0.886;3.251;3;-0.058;1.082;3.235;4;-0.197;0.771;3.233;5;-0.242;0.515;3.247;6;-0.254;0.321;3.152;7;-0.270;0.251;3.132;8;0.109;0.773;3.249;9;0.181;0.516;3.261;10;0.202;0.310;3.189;11;0.229;0.243;3.194;12;-0.090;0.427;3.179;13;-0.120;0.079;3.121;14;-0.133;-0.215;3.193;15;-0.129;-0.244;3.118;16;0.049;0.433;3.194;17;0.067;0.079;3.123;18;0.078;-0.221;3.209;19;0.082;-0.250;3.135
Frame2;0.040;0;-0.034;0.494;3.192;1;-0.039;0.551;3.247;2;-0.066;0.885;3.244;3;-0.093;1.080;3.229;4;-0.213;0.763;3.230;5;-0.244;0.504;3.244;6;-0.253;0.310;3.151;7;-0.271;0.246;3.133;8;0.090;0.780;3.239;9;0.217;0.594;3.263;10;0.199;0.363;3.174;11;0.210;0.292;3.174;12;-0.099;0.423;3.173;13;-0.122;0.079;3.117;14;-0.134;-0.214;3.190;15;-0.130;-0.243;3.114;16;0.039;0.431;3.185;17;0.069;0.082;3.111;18;0.079;-0.197;3.178;19;0.080;-0.226;3.103
Frame3;0.057;0;-0.034;0.494;3.192;1;-0.039;0.551;3.247;2;-0.066;0.885;3.244;3;-0.093;1.080;3.229;4;-0.213;0.763;3.230;5;-0.244;0.504;3.244;6;-0.253;0.310;3.151;7;-0.271;0.246;3.133;8;0.090;0.780;3.239;9;0.217;0.594;3.263;10;0.199;0.363;3.174;11;0.210;0.292;3.174;12;-0.099;0.423;3.173;13;-0.122;0.079;3.117;14;-0.134;-0.214;3.190;15;-0.130;-0.243;3.114;16;0.039;0.431;3.185;17;0.069;0.082;3.111;18;0.079;-0.197;3.178;19;0.080;-0.226;3.103
Frame4;0.073;0;-0.042;0.494;3.187;1;-0.046;0.552;3.241;2;-0.077;0.888;3.237;3;-0.112;1.079;3.226;4;-0.224;0.758;3.228;5;-0.245;0.498;3.241;6;-0.253;0.304;3.151;7;-0.270;0.243;3.133;8;0.078;0.789;3.230;9;0.246;0.662;3.272;10;0.220;0.450;3.185;11;0.205;0.385;3.160;12;-0.105;0.421;3.170;13;-0.124;0.079;3.115;14;-0.134;-0.213;3.187;15;-0.132;-0.242;3.112;16;0.031;0.432;3.179;17;0.072;0.086;3.100;18;0.080;-0.186;3.164;19;0.079;-0.215;3.089
Frame5;0.111;0;-0.049;0.497;3.183;1;-0.053;0.556;3.237;2;-0.086;0.895;3.232;3;-0.126;1.081;3.224;4;-0.231;0.756;3.224;5;-0.246;0.495;3.240;6;-0.252;0.300;3.150;7;-0.267;0.238;3.132;8;0.064;0.817;3.221;9;0.276;0.761;3.285;10;0.255;0.557;3.202;11;0.221;0.505;3.175;12;-0.111;0.422;3.168;13;-0.127;0.100;3.122;14;-0.135;-0.214;3.186;15;-0.133;-0.243;3.111;16;0.024;0.436;3.174;17;0.077;0.097;3.093;18;0.080;-0.183;3.158;19;0.079;-0.212;3.083
Frame6;0.127;0;-0.049;0.497;3.183;1;-0.053;0.556;3.237;2;-0.086;0.895;3.232;3;-0.126;1.081;3.224;4;-0.231;0.756;3.224;5;-0.246;0.495;3.240;6;-0.252;0.300;3.150;7;-0.267;0.238;3.132;8;0.064;0.817;3.221;9;0.276;0.761;3.285;10;0.255;0.557;3.202;11;0.221;0.505;3.175;12;-0.111;0.422;3.168;13;-0.127;0.100;3.122;14;-0.135;-0.214;3.186;15;-0.133;-0.243;3.111;16;0.024;0.436;3.174;17;0.077;0.097;3.093;18;0.080;-0.183;3.158;19;0.079;-0.212;3.083
Frame7;0.144;0;-0.055;0.506;3.179;1;-0.059;0.566;3.233;2;-0.093;0.908;3.229;3;-0.138;1.089;3.223;4;-0.237;0.759;3.220;5;-0.247;0.493;3.239;6;-0.251;0.298;3.150;7;-0.265;0.236;3.132;8;0.052;0.849;3.214;9;0.295;0.860;3.303;10;0.303;0.664;3.219;11;0.263;0.594;3.178;12;-0.116;0.428;3.166;13;-0.128;0.114;3.127;14;-0.135;-0.215;3.186;15;-0.135;-0.244;3.111;16;0.017;0.449;3.169;17;0.082;0.111;3.090;18;0.082;-0.182;3.156;19;0.079;-0.212;3.081
Frame8;0.162;0;-0.055;0.506;3.179;1;-0.059;0.566;3.233;2;-0.093;0.908;3.229;3;-0.138;1.089;3.223;4;-0.237;0.759;3.220;5;-0.247;0.493;3.239;6;-0.251;0.298;3.150;7;-0.265;0.236;3.132;8;0.052;0.849;3.214;9;0.295;0.860;3.303;10;0.303;0.664;3.219;11;0.263;0.594;3.178;12;-0.116;0.428;3.166;13;-0.128;0.114;3.127;14;-0.135;-0.215;3.186;15;-0.135;-0.244;3.111;16;0.017;0.449;3.169;17;0.082;0.111;3.090;18;0.082;-0.182;3.156;19;0.079;-0.212;3.081
Frame9;0.178;0;-0.058;0.527;3.176;1;-0.061;0.585;3.229;2;-0.095;0.922;3.227;3;-0.145;1.102;3.224;4;-0.241;0.766;3.217;5;-0.247;0.503;3.239;6;-0.250;0.306;3.152;7;-0.262;0.238;3.133;8;0.043;0.884;3.205;9;0.300;0.953;3.317;10;0.349;0.767;3.235;11;0.319;0.693;3.202;12;-0.118;0.447;3.164;13;-0.128;0.125;3.132;14;-0.138;-0.203;3.189;15;-0.140;-0.232;3.115;16;0.014;0.474;3.164;17;0.088;0.131;3.093;18;0.084;-0.184;3.157;19;0.080;-0.213;3.082
Frame10;0.195;0;-0.058;0.527;3.176;1;-0.061;0.585;3.229;2;-0.095;0.922;3.227;3;-0.145;1.102;3.224;4;-0.241;0.766;3.217;5;-0.247;0.503;3.239;6;-0.250;0.306;3.152;7;-0.262;0.238;3.133;8;0.043;0.884;3.205;9;0.300;0.953;3.317;10;0.349;0.767;3.235;11;0.319;0.693;3.202;12;-0.118;0.447;3.164;13;-0.128;0.125;3.132;14;-0.138;-0.203;3.189;15;-0.140;-0.232;3.115;16;0.014;0.474;3.164;17;0.088;0.131;3.093;18;0.084;-0.184;3.157;19;0.080;-0.213;3.082
