FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;HandRightCoordinates.x;HandRightCoordinates.y;HandRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.000;0;-0.043;0.505;3.243;1;-0.046;0.563;3.299;2;-0.045;0.911;3.313;3;-0.041;1.102;3.322;4;-0.192;0.797;3.303;5;-0.242;0.535;3.295;6;-0.250;0.354;3.198;7;-0.256;0.280;3.167;8;0.104;0.794;3.313;9;0.150;0.528;3.297;10;0.158;0.326;3.200;11;0.157;0.263;3.175;12;-0.109;0.440;3.223;13;-0.162;0.075;3.263;14;-0.183;-0.207;3.283;15;-0.179;-0.234;3.214;16;0.024;0.440;3.238;17;0.062;0.083;3.242;18;0.093;-0.217;3.259;19;0.096;-0.243;3.189
Frame2;0.045;0;-0.043;0.505;3.243;1;-0.045;0.563;3.299;2;-0.045;0.911;3.313;3;-0.040;1.103;3.323;4;-0.192;0.797;3.303;5;-0.243;0.535;3.297;6;-0.250;0.354;3.199;7;-0.257;0.281;3.167;8;0.104;0.794;3.313;9;0.151;0.528;3.297;10;0.163;0.332;3.200;11;0.182;0.273;3.163;12;-0.109;0.440;3.224;13;-0.162;0.075;3.263;14;-0.183;-0.208;3.283;15;-0.180;-0.234;3.214;16;0.024;0.440;3.238;17;0.062;0.083;3.242;18;0.093;-0.217;3.259;19;0.096;-0.243;3.189
Frame3;0.062;0;-0.043;0.505;3.243;1;-0.045;0.563;3.299;2;-0.045;0.911;3.313;3;-0.040;1.103;3.323;4;-0.192;0.797;3.303;5;-0.243;0.535;3.297;6;-0.250;0.354;3.199;7;-0.257;0.281;3.167;8;0.104;0.794;3.313;9;0.151;0.528;3.297;10;0.163;0.332;3.200;11;0.182;0.273;3.163;12;-0.109;0.440;3.224;13;-0.162;0.075;3.263;14;-0.183;-0.208;3.283;15;-0.180;-0.234;3.214;16;0.024;0.440;3.238;17;0.062;0.083;3.242;18;0.093;-0.217;3.259;19;0.096;-0.243;3.189
Frame4;0.079;0;-0.043;0.505;3.244;1;-0.045;0.564;3.299;2;-0.045;0.911;3.314;3;-0.040;1.104;3.325;4;-0.192;0.797;3.303;5;-0.243;0.534;3.298;6;-0.251;0.354;3.201;7;-0.259;0.282;3.169;8;0.103;0.793;3.313;9;0.151;0.529;3.296;10;0.167;0.339;3.199;11;0.196;0.285;3.149;12;-0.110;0.440;3.224;13;-0.162;0.075;3.263;14;-0.183;-0.208;3.283;15;-0.180;-0.234;3.214;16;0.024;0.441;3.238;17;0.062;0.084;3.242;18;0.093;-0.218;3.259;19;0.096;-0.244;3.190
Frame5;0.096;0;-0.043;0.505;3.244;1;-0.045;0.564;3.299;2;-0.045;0.911;3.314;3;-0.040;1.104;3.325;4;-0.192;0.797;3.303;5;-0.243;0.534;3.298;6;-0.251;0.354;3.201;7;-0.259;0.282;3.169;8;0.103;0.793;3.313;9;0.151;0.529;3.296;10;0.167;0.339;3.199;11;0.196;0.285;3.149;12;-0.110;0.440;3.224;13;-0.162;0.075;3.263;14;-0.183;-0.208;3.283;15;-0.180;-0.234;3.214;16;0.024;0.441;3.238;17;0.062;0.084;3.242;18;0.093;-0.218;3.259;19;0.096;-0.244;3.190
Frame6;0.112;0;-0.043;0.506;3.244;1;-0.045;0.564;3.300;2;-0.045;0.912;3.315;3;-0.040;1.104;3.326;4;-0.193;0.797;3.304;5;-0.244;0.534;3.300;6;-0.254;0.353;3.205;7;-0.261;0.283;3.170;8;0.103;0.794;3.312;9;0.152;0.529;3.296;10;0.168;0.345;3.197;11;0.202;0.304;3.145;12;-0.110;0.440;3.225;13;-0.162;0.075;3.263;14;-0.183;-0.208;3.283;15;-0.180;-0.235;3.213;16;0.023;0.441;3.238;17;0.062;0.084;3.243;18;0.093;-0.218;3.259;19;0.095;-0.244;3.190
Frame7;0.147;0;-0.044;0.506;3.245;1;-0.046;0.564;3.300;2;-0.046;0.912;3.315;3;-0.040;1.104;3.327;4;-0.193;0.797;3.304;5;-0.246;0.534;3.302;6;-0.258;0.351;3.211;7;-0.263;0.282;3.172;8;0.103;0.794;3.312;9;0.151;0.531;3.296;10;0.162;0.357;3.190;11;0.182;0.342;3.132;12;-0.111;0.440;3.226;13;-0.162;0.075;3.263;14;-0.183;-0.209;3.282;15;-0.180;-0.235;3.213;16;0.023;0.441;3.238;17;0.062;0.085;3.243;18;0.093;-0.219;3.259;19;0.095;-0.245;3.190
Frame8;0.164;0;-0.044;0.506;3.245;1;-0.046;0.564;3.300;2;-0.046;0.912;3.315;3;-0.040;1.104;3.327;4;-0.193;0.797;3.304;5;-0.246;0.534;3.302;6;-0.258;0.351;3.211;7;-0.263;0.282;3.172;8;0.103;0.794;3.312;9;0.151;0.531;3.296;10;0.162;0.357;3.190;11;0.182;0.342;3.132;12;-0.111;0.440;3.226;13;-0.162;0.075;3.263;14;-0.183;-0.209;3.282;15;-0.180;-0.235;3.213;16;0.023;0.441;3.238;17;0.062;0.085;3.243;18;0.093;-0.219;3.259;19;0.095;-0.245;3.190
Frame9;0.181;0;-0.045;0.506;3.245;1;-0.047;0.564;3.300;2;-0.046;0.913;3.316;3;-0.040;1.104;3.328;4;-0.194;0.797;3.304;5;-0.248;0.533;3.303;6;-0.261;0.349;3.216;7;-0.267;0.278;3.176;8;0.103;0.794;3.311;9;0.149;0.533;3.298;10;0.126;0.378;3.168;11;0.153;0.399;3.113;12;-0.113;0.440;3.227;13;-0.162;0.075;3.263;14;-0.183;-0.210;3.282;15;-0.180;-0.236;3.213;16;0.021;0.441;3.238;17;0.061;0.085;3.243;18;0.093;-0.219;3.259;19;0.095;-0.245;3.190
Frame10;0.198;0;-0.045;0.506;3.245;1;-0.047;0.564;3.300;2;-0.046;0.913;3.316;3;-0.040;1.104;3.328;4;-0.194;0.797;3.304;5;-0.248;0.533;3.303;6;-0.261;0.349;3.216;7;-0.267;0.278;3.176;8;0.103;0.794;3.311;9;0.149;0.533;3.298;10;0.126;0.378;3.168;11;0.153;0.399;3.113;12;-0.113;0.440;3.227;13;-0.162;0.075;3.263;14;-0.183;-0.210;3.282;15;-0.180;-0.236;3.213;16;0.021;0.441;3.238;17;0.061;0.085;3.243;18;0.093;-0.219;3.259;19;0.095;-0.245;3.190
