FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;HandRightCoordinates.x;HandRightCoordinates.y;HandRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.000;0;-0.062;0.519;3.244;1;-0.068;0.576;3.302;2;-0.065;0.925;3.330;3;-0.055;1.109;3.336;4;-0.216;0.804;3.282;5;-0.315;0.611;3.219;6;-0.345;0.720;3.058;7;-0.339;0.719;3.057;8;0.079;0.806;3.316;9;0.107;0.593;3.319;10;0.270;0.710;3.136;11;0.269;0.730;3.136;12;-0.129;0.455;3.220;13;-0.155;0.073;3.257;14;-0.168;-0.238;3.284;15;-0.161;-0.267;3.208;16;0.005;0.453;3.237;17;0.006;0.107;3.192;18;0.030;-0.230;3.259;19;0.027;-0.275;3.202
Frame2;0.036;0;-0.067;0.521;3.244;1;-0.075;0.578;3.301;2;-0.073;0.926;3.327;3;-0.063;1.111;3.330;4;-0.225;0.807;3.273;5;-0.341;0.626;3.201;6;-0.342;0.784;3.019;7;-0.349;0.782;3.009;8;0.074;0.807;3.315;9;0.112;0.600;3.316;10;0.271;0.722;3.137;11;0.267;0.736;3.132;12;-0.133;0.456;3.218;13;-0.171;0.114;3.238;14;-0.171;-0.223;3.278;15;-0.161;-0.253;3.203;16;0.000;0.455;3.238;17;0.016;0.128;3.158;18;0.028;-0.216;3.209;19;0.032;-0.255;3.146
Frame3;0.072;0;-0.075;0.525;3.246;1;-0.084;0.582;3.302;2;-0.080;0.928;3.323;3;-0.072;1.112;3.323;4;-0.236;0.811;3.258;5;-0.378;0.656;3.144;6;-0.290;0.787;2.943;7;-0.330;0.783;2.976;8;0.070;0.809;3.315;9;0.120;0.607;3.316;10;0.266;0.725;3.138;11;0.259;0.724;3.132;12;-0.141;0.459;3.218;13;-0.179;0.125;3.232;14;-0.171;-0.221;3.277;15;-0.160;-0.251;3.202;16;-0.008;0.459;3.245;17;0.026;0.148;3.133;18;0.028;-0.196;3.174;19;0.040;-0.230;3.105
Frame4;0.089;0;-0.075;0.525;3.246;1;-0.084;0.582;3.302;2;-0.080;0.928;3.323;3;-0.072;1.112;3.323;4;-0.236;0.811;3.258;5;-0.378;0.656;3.144;6;-0.290;0.787;2.943;7;-0.330;0.783;2.976;8;0.070;0.809;3.315;9;0.120;0.607;3.316;10;0.266;0.725;3.138;11;0.259;0.724;3.132;12;-0.141;0.459;3.218;13;-0.179;0.125;3.232;14;-0.171;-0.221;3.277;15;-0.160;-0.251;3.202;16;-0.008;0.459;3.245;17;0.026;0.148;3.133;18;0.028;-0.196;3.174;19;0.040;-0.230;3.105
Frame5;0.105;0;-0.082;0.530;3.250;1;-0.093;0.587;3.304;2;-0.090;0.930;3.316;3;-0.078;1.114;3.318;4;-0.245;0.814;3.246;5;-0.402;0.681;3.105;6;-0.296;0.776;2.896;7;-0.302;0.735;2.923;8;0.065;0.815;3.315;9;0.138;0.623;3.323;10;0.248;0.699;3.122;11;0.236;0.684;3.112;12;-0.148;0.461;3.221;13;-0.186;0.137;3.229;14;-0.173;-0.214;3.275;15;-0.160;-0.244;3.200;16;-0.016;0.465;3.255;17;0.036;0.170;3.096;18;0.030;-0.175;3.152;19;0.049;-0.202;3.077
Frame6;0.122;0;-0.082;0.530;3.250;1;-0.093;0.587;3.304;2;-0.090;0.930;3.316;3;-0.078;1.114;3.318;4;-0.245;0.814;3.246;5;-0.402;0.681;3.105;6;-0.296;0.776;2.896;7;-0.302;0.735;2.923;8;0.065;0.815;3.315;9;0.138;0.623;3.323;10;0.248;0.699;3.122;11;0.236;0.684;3.112;12;-0.148;0.461;3.221;13;-0.186;0.137;3.229;14;-0.173;-0.214;3.275;15;-0.160;-0.244;3.200;16;-0.016;0.465;3.255;17;0.036;0.170;3.096;18;0.030;-0.175;3.152;19;0.049;-0.202;3.077
Frame7;0.139;0;-0.089;0.535;3.256;1;-0.100;0.593;3.307;2;-0.097;0.932;3.311;3;-0.083;1.116;3.313;4;-0.251;0.817;3.236;5;-0.411;0.689;3.093;6;-0.302;0.676;2.898;7;-0.296;0.678;2.909;8;0.060;0.819;3.315;9;0.149;0.634;3.326;10;0.243;0.661;3.115;11;0.230;0.622;3.096;12;-0.154;0.464;3.226;13;-0.190;0.143;3.229;14;-0.174;-0.211;3.274;15;-0.159;-0.242;3.199;16;-0.022;0.471;3.269;17;0.040;0.183;3.079;18;0.031;-0.159;3.139;19;0.052;-0.187;3.064
Frame8;0.156;0;-0.089;0.535;3.256;1;-0.100;0.593;3.307;2;-0.097;0.932;3.311;3;-0.083;1.116;3.313;4;-0.251;0.817;3.236;5;-0.411;0.689;3.093;6;-0.302;0.676;2.898;7;-0.296;0.678;2.909;8;0.060;0.819;3.315;9;0.149;0.634;3.326;10;0.243;0.661;3.115;11;0.230;0.622;3.096;12;-0.154;0.464;3.226;13;-0.190;0.143;3.229;14;-0.174;-0.211;3.274;15;-0.159;-0.242;3.199;16;-0.022;0.471;3.269;17;0.040;0.183;3.079;18;0.031;-0.159;3.139;19;0.052;-0.187;3.064
Frame9;0.173;0;-0.093;0.538;3.261;1;-0.106;0.596;3.311;2;-0.101;0.933;3.308;3;-0.088;1.118;3.307;4;-0.254;0.820;3.228;5;-0.412;0.686;3.107;6;-0.323;0.608;2.912;7;-0.291;0.601;2.898;8;0.057;0.822;3.314;9;0.160;0.642;3.329;10;0.225;0.575;3.119;11;0.218;0.535;3.094;12;-0.159;0.466;3.229;13;-0.193;0.146;3.230;14;-0.175;-0.209;3.273;15;-0.159;-0.240;3.199;16;-0.027;0.474;3.282;17;0.043;0.206;3.063;18;0.035;-0.130;3.124;19;0.051;-0.194;3.080
Frame10;0.190;0;-0.093;0.538;3.261;1;-0.106;0.596;3.311;2;-0.101;0.933;3.308;3;-0.088;1.118;3.307;4;-0.254;0.820;3.228;5;-0.412;0.686;3.107;6;-0.323;0.608;2.912;7;-0.291;0.601;2.898;8;0.057;0.822;3.314;9;0.160;0.642;3.329;10;0.225;0.575;3.119;11;0.218;0.535;3.094;12;-0.159;0.466;3.229;13;-0.193;0.146;3.230;14;-0.175;-0.209;3.273;15;-0.159;-0.240;3.199;16;-0.027;0.474;3.282;17;0.043;0.206;3.063;18;0.035;-0.130;3.124;19;0.051;-0.194;3.080
Frame11;0.207;0;-0.097;0.541;3.267;1;-0.110;0.600;3.314;2;-0.105;0.933;3.303;3;-0.091;1.119;3.300;4;-0.256;0.822;3.220;5;-0.422;0.689;3.117;6;-0.328;0.544;2.949;7;-0.295;0.509;2.904;8;0.055;0.825;3.313;9;0.170;0.648;3.319;10;0.210;0.496;3.122;11;0.210;0.425;3.079;12;-0.163;0.467;3.235;13;-0.194;0.147;3.233;14;-0.176;-0.208;3.273;15;-0.159;-0.239;3.199;16;-0.031;0.477;3.294;17;0.043;0.245;3.047;18;0.027;-0.084;3.129;19;0.043;-0.157;3.077
Frame12;0.224;0;-0.097;0.541;3.267;1;-0.110;0.600;3.314;2;-0.105;0.933;3.303;3;-0.091;1.119;3.300;4;-0.256;0.822;3.220;5;-0.422;0.689;3.117;6;-0.328;0.544;2.949;7;-0.295;0.509;2.904;8;0.055;0.825;3.313;9;0.170;0.648;3.319;10;0.210;0.496;3.122;11;0.210;0.425;3.079;12;-0.163;0.467;3.235;13;-0.194;0.147;3.233;14;-0.176;-0.208;3.273;15;-0.159;-0.239;3.199;16;-0.031;0.477;3.294;17;0.043;0.245;3.047;18;0.027;-0.084;3.129;19;0.043;-0.157;3.077
Frame13;0.241;0;-0.100;0.543;3.272;1;-0.113;0.602;3.315;2;-0.108;0.931;3.290;3;-0.094;1.119;3.292;4;-0.255;0.821;3.209;5;-0.381;0.649;3.139;6;-0.330;0.447;2.982;7;-0.296;0.386;2.936;8;0.052;0.826;3.311;9;0.160;0.633;3.284;10;0.201;0.414;3.145;11;0.203;0.323;3.096;12;-0.167;0.468;3.240;13;-0.195;0.147;3.235;14;-0.176;-0.207;3.272;15;-0.158;-0.238;3.199;16;-0.034;0.478;3.306;17;0.040;0.269;3.041;18;0.025;-0.057;3.129;19;0.038;-0.114;3.081
Frame14;0.258;0;-0.100;0.543;3.272;1;-0.113;0.602;3.315;2;-0.108;0.931;3.290;3;-0.094;1.119;3.292;4;-0.255;0.821;3.209;5;-0.381;0.649;3.139;6;-0.330;0.447;2.982;7;-0.296;0.386;2.936;8;0.052;0.826;3.311;9;0.160;0.633;3.284;10;0.201;0.414;3.145;11;0.203;0.323;3.096;12;-0.167;0.468;3.240;13;-0.195;0.147;3.235;14;-0.176;-0.207;3.272;15;-0.158;-0.238;3.199;16;-0.034;0.478;3.306;17;0.040;0.269;3.041;18;0.025;-0.057;3.129;19;0.038;-0.114;3.081
Frame15;0.274;0;-0.103;0.541;3.278;1;-0.115;0.603;3.316;2;-0.108;0.929;3.280;3;-0.095;1.115;3.277;4;-0.251;0.817;3.196;5;-0.339;0.598;3.155;6;-0.320;0.342;3.061;7;-0.297;0.283;3.014;8;0.049;0.823;3.304;9;0.150;0.604;3.262;10;0.174;0.345;3.178;11;0.184;0.257;3.140;12;-0.170;0.465;3.247;13;-0.194;0.137;3.233;14;-0.176;-0.207;3.271;15;-0.157;-0.240;3.198;16;-0.038;0.477;3.316;17;0.035;0.288;3.035;18;0.022;0.002;3.129;19;0.032;-0.067;3.089
